IMF Spot,Interpolation Method,Mean Frequency,Variance Frequency,Rows,Cols,Channels,Median Frequency,Skewness Frequency,Kurtosis Frequency,Mean Color,Variance Color,Median Color,Skewness Color,Kurtosis Color,File Name
IMF 5,Bicubic,5467.726278350173,347056454.147888,480,640,2,1531.2333601525706,84903783370650.97,4.634762191009499e+19,1.535222413385352,1224.7019619423802,0.23213615688130207,42242.30270000677,34300219.84141242,00869.jpg
IMF 6,Bicubic,5531.269780814066,489399631.3874607,480,640,2,1578.3881309108933,147605657953848.1,8.930919864801382e+19,0.6293871872220484,1692.2945513766588,-0.007327647946862359,38855.39842445571,70191840.54258937,00869.jpg
IMF 7,Bicubic,5950.036895921105,2501506759.4506297,480,640,2,1388.5185222203836,1.554970186568587e+16,2.296757873102263e+23,52.950692518426,5454.393753334251,37.16044221601595,140851.97989563027,98810894.84290865,00869.jpg
IMF 8,Lanczos4,4122.634473840368,2419726791.639679,480,640,2,855.5358964828981,2.1580634083754556e+16,3.754969006400616e+23,59.93962991207786,4339.28147773679,33.21107102116031,131127.49023651332,41368975.65305053,00869.jpg
IMF 9,Bicubic,1596.3348083582162,295994192.26275176,480,640,2,313.45052241891176,158778492129089.6,1.4114671825830284e+20,7.180517482669842,920.258127936046,0.0,111825.93062986872,15673734.225564938,00869.jpg
IMF 10,Gaussian,8.984009569672262e-12,2.2089915202852943e-23,480,640,2,8.439968242193297e-12,6.523936106594099e-35,1.5765529448427973e-45,2.596302802378621e-18,3.3464303736994016e-28,0.0,-5.708309479578687e-44,5.575747710216863e-55,00869.jpg
IMF 1,Bicubic,12917.600750075886,1042757018.7719885,240,350,2,5296.955571759885,225751387364465.22,6.256917953239444e+19,1.7068502855977519,14397.341756273383,-0.07456374167125747,27138660.811707225,104260953406.29305,00870.jpg
IMF 2,Bicubic,17862.164695350806,2339756497.3858123,240,350,2,6513.403673186782,806484276430032.8,3.5742917191316996e+20,-6.040768363565011,31616.049891264058,0.015153664062964062,-74346856.47769716,327157810664.24475,00870.jpg
IMF 3,Lanczos4,12488.329344560156,1232769599.2627938,240,350,2,4351.3751959534675,315453248807268.2,1.0381834180839529e+20,-2.5952353504473424,16525.740575868596,-0.17211385253571854,-1270330.018225316,21721662407.78515,00870.jpg
IMF 4,Bicubic,12419.906989659883,1523361575.788546,240,350,2,4171.38314911024,506583893670508.06,2.2309166176149956e+20,-1.6265131854284303,19968.969519385588,-0.11937077753745876,1155663.6263479535,25763988016.711823,00870.jpg
IMF 5,Bicubic,8859.481593433298,1407102129.928186,240,350,2,2692.6854474388724,1467859627683914.5,4.605090522398726e+21,52.09713365997642,14971.514188611805,16.151181280931414,4541918.0556965135,3872030271.79113,00870.jpg
IMF 6,Bicubic,5253.263951214386,1314478744.814738,240,350,2,1372.9099996959155,4776582947235946.0,3.26645922140902e+22,86.11783650575833,8560.80784218494,75.94918374655072,875177.2215173921,462685321.0791133,00870.jpg
IMF 7,Bicubic,1817.8979815629884,206065817.2889316,240,350,2,358.62733019604514,70160238774497.125,4.584911126731756e+19,15.417053590965418,2254.8212485769004,0.0,331201.94256445055,59081895.724140994,00870.jpg
IMF 8,Gaussian,5.015032586125278e-12,6.939524079030761e-24,240,350,2,4.703271574106617e-12,1.143476363405703e-35,1.5260137548246984e-46,5.984630780360368e-18,3.8202467750477967e-28,0.0,-1.603533466316205e-42,2.4754330256497288e-54,00870.jpg
IMF 1,Bicubic,2657.982054935635,6704412.17104754,338,510,2,1975.7266846775537,60830691267.89688,1157837843764922.0,-0.022600836000651766,79.87697368653392,0.007382912724045704,-79.79375142480012,118947.0183546122,00872.jpg
IMF 2,Lanczos4,2507.8552115770995,15010502.669339571,338,510,2,839.0092974484094,259419279274.93777,1.024967085305348e+16,0.13717938070492414,123.5444747260486,0.01643960122939954,-6764.8118485666455,3112415.0359332254,00872.jpg
IMF 3,Bicubic,2230.3592968193057,23556840.635977417,338,510,2,532.5811242705566,839894758506.478,7.0116198861918424e+16,0.24986597641006422,165.45179851074718,0.030350313906435195,3795.2640493774693,1605565.533689499,00872.jpg
IMF 4,Bicubic,2808.7573072009955,62433766.33403568,338,510,2,743.4817795285542,3212080425471.9155,2.3260801020538822e+17,0.2056127379163251,407.91040900817114,0.024266900251360524,19437.555096186385,12253440.257314913,00872.jpg
IMF 5,Bicubic,4718.256806698158,361604479.9828012,338,510,2,1359.762288750183,85341288216892.45,3.0824767115120804e+19,3.0655787133277586,2217.463970259218,0.13926065050486264,-99778.17651761521,141948134.5238904,00872.jpg
IMF 6,Lanczos4,5179.276408717596,1120841473.1684823,338,510,2,1326.641290248844,2392389923543841.5,1.3262577266759452e+22,39.699611480443835,5081.710759465412,27.814094692493086,-5283.424453048353,145346646.1268719,00872.jpg
IMF 7,Bicubic,3643.35475284405,903959070.979602,338,510,2,869.5039472569777,3165743231845771.0,2.3159184040619063e+22,46.024362732779856,3202.752958087526,5.469639112906712,147466.62544052413,40440189.43701232,00872.jpg
IMF 8,Bicubic,824.2383751954301,86489342.64169191,338,510,2,117.4827338650451,21487252016451.92,7.969418116031682e+18,5.077035596991269,479.9013493011283,0.0,45680.66200256787,4846235.0862697065,00872.jpg
IMF 9,Gaussian,4.50038702225566e-12,5.5448336263037046e-24,338,510,2,4.232286376757657e-12,8.161564094765426e-36,9.978781571097744e-47,1.515849234689505e-17,1.4965934195923767e-28,0.0,-4.3581905482120114e-46,1.455071202189645e-55,00872.jpg
IMF 1,Bicubic,6765.787921500985,128844103.26928627,540,800,2,3588.4169812888676,7388008889497.707,5.62991991831657e+17,-0.33550913078986666,404.10037220652464,-0.005215898185919263,-460627.8281797695,769026176.9140217,00873.jpg
IMF 2,Bicubic,8086.181785107127,333917028.7920159,540,800,2,2626.357108290141,36987808190088.17,5.624169562490592e+18,0.3968558480879329,924.15584954189,-0.005183197381340578,1173295.4424002243,2383124758.7038913,00873.jpg
IMF 3,Bicubic,26530.677578556388,15713184681.601315,540,800,2,7726.0689999743245,3.174798629050005e+16,9.40864631602527e+22,-15.541662400763057,37760.913985326784,-0.059318706520450126,-30292526.519583054,112144475841.40987,00873.jpg
IMF 4,Lanczos4,34971.70216853476,29050657326.131172,540,800,2,10206.48338646322,7.844761928571555e+16,2.9441743836835117e+23,11.499583860532738,69945.71623468239,0.029979699469699042,28214592.09057458,309554197609.25635,00873.jpg
IMF 5,Bicubic,22702.484428458334,11768048785.592709,540,800,2,6631.443076442318,1.8587601805149856e+16,3.8442027448835695e+22,0.6854909718280922,28433.445807722685,0.044808658051266236,13235502.016616758,48497592354.7766,00873.jpg
IMF 6,Bicubic,16201.414277756336,7741487027.622383,540,800,2,4590.318863664366,1.863015873353333e+16,1.5224977250377886e+23,35.9041082281313,17238.609948041405,11.111092078700333,4967398.898641752,16285426014.431229,00873.jpg
IMF 7,Lanczos4,11258.420912061636,8038656181.377458,540,800,2,2909.82825903824,1.1258543258912045e+17,3.7285140673384034e+24,82.37311077454267,12116.078544497612,80.50994186869053,2776801.707089624,2916752258.120737,00873.jpg
IMF 8,Bicubic,4686.23994013742,1726219265.7972534,540,800,2,1109.077911063167,3768562938875519.5,2.452097989742035e+22,23.023322898686267,3516.6398216236435,0.0,615633.7917390384,191407693.3076801,00873.jpg
IMF 9,MitchelCubic,768.2553467624696,64367444.28802545,540,800,2,161.08002392390824,14013012880712.318,3.5665837722391716e+18,0.9340207090031648,149.49256032870545,0.0,25917.26494184046,4934888.813841495,00873.jpg
IMF 10,Gaussian,1.3667254741778156e-11,5.115652858732637e-23,540,800,2,1.2854378214284367e-11,2.2765216560201785e-34,8.408463214234888e-45,-2.700514708972487e-17,5.508103373053271e-28,0.0,-8.098162351062285e-43,9.285299819423893e-54,00873.jpg
IMF 1,Lanczos4,5621.483585998492,63636373.133674115,360,480,2,3034.973789613977,2119647308968.0989,1.22963203423321e+17,0.1520936853007562,551.1195228426312,0.05435333141748464,20622.695469730785,59011999.54692346,00874.jpg
IMF 2,Lanczos4,7233.810769835225,212512124.56230143,360,480,2,2439.00084162224,17941877442946.812,2.759563269698262e+18,-0.9325420808587673,1531.7700806382932,-0.08111470094787487,67574.66363179905,244909757.26816848,00874.jpg
IMF 3,Lanczos4,9162.264218283746,505090741.12042606,360,480,2,3047.9945127356314,75641609039029.56,1.7767522787181527e+19,3.7538820771682353,3394.6920888302807,0.07963889152394646,17203.510037494678,1518552744.9048123,00874.jpg
IMF 4,Lanczos4,12545.98183429674,1335049864.2960672,360,480,2,4229.521199791198,381220135815855.8,1.5300138222400684e+20,-1.139172261399956,8635.574534721885,0.17748084471179548,-4520729.81993401,8564048147.939977,00874.jpg
IMF 5,Bilinear,9951.018885604475,1056456967.7318312,360,480,2,3240.3545500120135,330741194447603.4,1.8324940675770725e+20,0.7650535010545703,6686.218770649137,0.6678543216915187,259609.02691207328,3960683960.3731475,00874.jpg
IMF 6,MitchelCubic,7713.429468088042,1588099535.3527417,360,480,2,2175.270902034415,3286859238723347.5,2.011708678820137e+22,44.09869018439147,7590.007662400171,23.620444100526306,390527.0220724203,707703384.5460322,00874.jpg
IMF 7,Lanczos4,5562.137485839426,2109893927.738154,360,480,2,1418.6171189439046,1.4831647554665122e+16,1.9145536919770476e+23,78.01878101293097,6302.139839056868,88.19858753163629,312648.48796637857,239926931.71359646,00874.jpg
IMF 8,Bicubic,1710.1745297046784,267152866.577075,360,480,2,331.9544429720821,138839974096778.86,1.2509250897372443e+20,10.328630548079406,1456.268253843443,0.0,204490.87719027643,32560898.448664676,00874.jpg
IMF 9,Gaussian,6.746912996818262e-12,1.2440788655377425e-23,360,480,2,6.329374849310967e-12,2.7885539976967207e-35,5.038493911321091e-46,1.8272420613622368e-17,3.3542572886177336e-28,0.0,5.5105997836152654e-43,7.967688198306362e-55,00874.jpg
IMF 1,Lanczos4,17019.76338002024,982171224.8404764,492,786,2,7952.195116858049,161468115083679.56,3.9609254735690334e+19,-1.5172997532888393,3286.5628233673624,0.011810520869733998,-4541605.834556201,12095914808.255737,00875.jpg
IMF 2,Lanczos4,18201.359316540776,1267321491.673334,492,786,2,7095.736320367045,214121819168365.8,4.9537014844489245e+19,1.00501455726136,4132.84400934041,-0.007986490331321004,8925262.279241309,32432800417.905315,00875.jpg
IMF 3,Lanczos4,9636.77250302756,386472272.4250274,492,786,2,3191.1449857683656,37463476507803.41,5.847479995089898e+18,-0.5172086223567057,1239.2586974279507,-0.034337487417269476,297345.9914249139,427711655.7372622,00875.jpg
IMF 4,Bicubic,9731.355495592476,585055723.1505123,492,786,2,3321.3960379018927,84532578793158.5,1.695146653572371e+19,0.6024707994586675,1757.418020816348,0.0,-3753.3788699217725,462990953.4665393,00875.jpg
IMF 5,Bicubic,8513.797076257564,776483793.8985865,492,786,2,2543.3063028001325,252719792205098.25,1.6544729925344333e+20,3.470268591787341,2183.308128953768,0.22936571649759874,270604.65447423153,142094336.00664502,00875.jpg
IMF 6,Lanczos4,8558.70497107593,1168375080.9148278,492,786,2,2592.037269536305,798935318434486.2,1.585932222332787e+21,10.729168229040889,3095.611566587308,2.700085891363522,202178.40779422937,171392128.546733,00875.jpg
IMF 7,Lanczos4,7401.219815137293,2453534756.9267225,492,786,2,2026.895206710959,1.8521496099309464e+16,3.2218789350304375e+23,48.49896224336005,4134.106096055917,37.6691802820568,88882.06797270352,85569642.56837685,00875.jpg
IMF 8,Bicubic,4042.6421564248158,918926599.3048733,492,786,2,1024.847685573575,2317949203845710.0,1.7503603468851816e+22,23.354543026501045,1873.082342794202,0.0,154396.9917865743,22100927.710131403,00875.jpg
IMF 9,Bilinear,782.4751695593736,35015985.84966929,492,786,2,190.46333033379432,4697347456983.222,7.962592772004255e+17,1.0063292163679356,91.11853415854155,0.0,9789.25097015339,1243180.4523518446,00875.jpg
IMF 10,Gaussian,7.825393404030485e-12,1.6611538506219597e-23,492,786,2,7.366919846961071e-12,4.2007405234192573e-35,8.898884419055166e-46,2.029058381648554e-17,2.0130784982550292e-28,0.0,-1.3429064924021637e-43,6.058363314424755e-55,00875.jpg
IMF 1,Lanczos4,17372.056758824605,1693215127.575553,480,640,2,8152.385162228207,669017221341019.5,4.9179008009865534e+20,5.516832671537101,6463.716522142026,0.07105739112468122,5569817.729867839,8705543387.591757,00876.jpg
IMF 2,Lanczos4,23539.586260294334,3665857496.1416807,480,640,2,8751.884859913029,1609689245016946.5,9.574097722630747e+20,-4.5831792957853175,13715.87473267132,-0.00023092909673649853,-14420900.02793267,32700176818.73957,00876.jpg
IMF 3,Lanczos4,15628.492295372558,1572100248.5650592,480,640,2,5301.89144934085,414177648212600.7,1.4604959864844948e+20,-1.628507526628957,5909.94568456247,0.010454273584516425,-1765308.119072951,4739627096.933804,00876.jpg
IMF 4,Bicubic,13469.355833341335,1430622211.6758106,480,640,2,4563.414904495072,394348466419473.06,1.4436042780603602e+20,0.8374429483331691,5246.843475248968,0.13545078947266848,-115329.99998779099,2280083911.2713075,00876.jpg
IMF 5,Bicubic,10613.509189703143,1202239159.3550205,480,640,2,3357.0730805353587,409753747843035.75,2.258035718984391e+20,-3.870372988617246,4265.247220334366,-0.7289824254849009,211812.06978495314,1046845508.5925512,00876.jpg
IMF 6,Bicubic,8999.738539205044,1576059604.2646382,480,640,2,2597.5029833511417,1034212428277854.2,1.2540562536917387e+21,9.417876020501238,5305.362524148832,2.61291243927849,-236268.42281024545,504817600.71072674,00876.jpg
IMF 7,Bicubic,7482.0670328988135,4779384636.574733,480,640,2,1857.9016088437247,7.295720860956307e+16,1.9218720741396152e+24,90.04303409207532,7632.3755911142025,84.22542939823573,-55743.37411799108,342960215.21569324,00876.jpg
IMF 8,Lanczos4,4227.005031765552,1108837271.8066041,480,640,2,1012.1955381068751,1743631886441526.0,7.819504096738399e+21,22.292807513451635,3170.6897284324377,0.0,472552.87243683555,96899326.68214644,00876.jpg
IMF 9,Gaussian,481.8140093429412,14251637.837931281,480,640,2,102.5844108523089,989267729713.9109,7.982928234611477e+16,0.3234513307580597,47.04310898119598,0.0,7117.520040869404,1160026.1947717597,00876.jpg
IMF 10,Gaussian,8.407241279572591e-12,1.927289668347318e-23,480,640,2,7.909026639532485e-12,5.285616870695091e-35,1.2012415370123465e-45,4.6149426872569655e-17,2.928188422890668e-28,0.0,-3.4573304420004734e-44,6.181123444599838e-55,00876.jpg
IMF 1,Lanczos4,6123.495083879277,114281262.0689454,224,300,2,2754.914675999048,5225233903765.158,3.189240648690512e+17,0.37089040238244975,2258.4703883933353,-0.06138875640220598,2547557.7441219254,4266209227.3786097,00877.jpg
IMF 2,Lanczos4,7310.2264366930885,198466170.0293573,224,300,2,2696.672286053242,11673709632421.475,9.039731220936764e+17,-0.009066578524279617,3748.59486697995,-0.01854146098552265,-4804183.686008407,14497704790.40311,00877.jpg
IMF 3,Bicubic,5542.083805502261,121992106.33220908,224,300,2,2129.975299194599,6272642145997.76,4.4921492843426554e+17,-1.646688958636354,2269.711023202963,-0.034459525394814505,-1346699.2287951424,1697684404.425538,00877.jpg
IMF 4,Bicubic,3797.6401725160554,100206464.7465968,224,300,2,1258.9654970805398,7108064570456.331,8.87353674732291e+17,1.6696341993925403,1702.994101796537,0.2836011461401624,65658.94857267516,166693952.21962988,00877.jpg
IMF 5,Bicubic,3632.2340806596517,233094383.03516334,224,300,2,1016.4571435126861,69122112694198.625,4.81037206571188e+19,18.679075718370658,3316.0848007220898,5.761673958212623,36635.114173041984,73927361.30951789,00877.jpg
IMF 6,Lanczos4,2855.878465838811,558369006.6567167,224,300,2,704.3627108983756,1745456889107154.2,8.255448003254259e+21,72.23122315595114,3213.0826702695667,79.54245081532204,13996.587534371241,29528685.892368305,00877.jpg
IMF 7,Bilinear,995.4144274253368,53692594.21803859,224,300,2,209.34680182749818,7843192352059.882,1.7672253514379238e+18,7.37747670392098,759.3145651671078,0.0,77009.2383369476,9095424.534710014,00877.jpg
IMF 8,Gaussian,2.7832922450789915e-12,2.1280115872118254e-24,224,300,2,2.614653170130759e-12,1.8839867582536077e-36,1.4249443390850665e-47,-4.382737559115499e-17,1.4694342601723035e-28,0.0,-8.059623268405325e-44,1.5845177748910767e-55,00877.jpg
IMF 1,Bicubic,6360.317116758283,145545704.05401522,279,450,2,3161.54526713783,10507948445170.877,1.0138566243162538e+18,0.6590922274401656,1481.0418051596919,-0.037278024437266605,1155379.657108489,1508581288.4983358,00880.jpg
IMF 2,Lanczos4,9501.300690189006,567328030.0964855,279,450,2,3360.4047562004025,89784261495324.66,1.84134281865724e+19,-3.4618717760323645,5225.791189739179,-0.023680406098826448,-8502239.871999187,16269640753.308128,00880.jpg
IMF 3,Lanczos4,5774.633930307199,213676119.4866302,279,450,2,1756.4070781447606,19575555507615.96,2.505894999336679e+18,-0.12073775104704874,1967.50845318548,0.02899357294529708,-236754.36410289272,413615539.5635139,00880.jpg
IMF 4,Bicubic,9049.748554287517,676582209.9456958,279,450,2,3049.0391213677303,125585521301792.22,2.9982626573058916e+19,-1.1534975005365942,6039.929171445566,-0.2763953457297364,2282700.857204802,6738475808.714292,00880.jpg
IMF 5,Bicubic,8618.575559113468,775704150.4439145,279,450,2,2872.124466397642,229151467200580.0,1.251465768079309e+20,11.969779619031977,6626.807968958727,3.148823656476482,2703334.0017276597,3209096349.8952727,00880.jpg
IMF 6,Bilinear,7130.544410256111,1694515688.4564252,279,450,2,2045.7994152979118,6642463672960902.0,5.3691164134816134e+22,71.68193335083774,8763.41570024623,62.26770277925985,623793.3423207806,457781515.18630266,00880.jpg
IMF 7,Lanczos4,5037.810764719217,1012651043.8299186,279,450,2,1351.33556188871,2155508094739994.2,1.1215624120160313e+22,48.512913132248386,5914.363297901932,0.0,821027.5530082427,245200890.269946,00880.jpg
IMF 8,Bicubic,1451.6514171678778,61946400.02375164,279,450,2,402.5553076247665,8358414252826.523,1.5112338159293217e+18,3.063244930634413,500.8012526034026,0.0,100360.28878205258,23684892.404884484,00880.jpg
IMF 9,Gaussian,5.729200393552281e-12,9.045715523791827e-24,279,450,2,5.37208746993802e-12,1.735623313387613e-35,2.649788247833717e-46,-7.72690465087584e-18,3.3348821327998196e-28,0.0,1.7206787258476695e-43,1.1494141612319945e-54,00880.jpg
IMF 1,Bicubic,125310.10970513403,277688742389.9676,654,1100,2,39588.5901471692,2.1012982558544607e+18,2.678902583220656e+25,61.18426685128103,404084.35035542655,0.1317486185221866,2142722718.5083833,22745157904978.99,00882.jpg
