IMF Spot,Mean Frequency,Variance Frequency,Rows,Cols,Median Frequency,Skewness Frequency,Kurtosis Frequency,Mean Color,Variance Color,Median Color,Skewness Color,Kurtosis Color,Interpolation Method
IMF 5,37619.125439999996,25276968228.0,768.0,1024.0,2208.7628934005984,3616377470349621.0,2.6704039303589432e+22,4.55262055246587,6021.479392913084,1.0514478622475552,993121.4801394908,90463314676.246,Bicubic
IMF 6,22830.93878,10359779410.0,768.0,1024.0,1834.0516797698715,6100305357310342.0,6.53925749229862e+22,25.4245760678295,5606.27133367045,11.412855181003758,2555106.1361893723,38235092917.89196,Bicubic
IMF 7,15966.19778,7647219454.0,768.0,1024.0,1197.5930789513934,2.091501884837064e+16,4.155127792887107e+23,50.78487206172926,4604.354115530959,35.840209998874194,566639.3403122609,2271881545.799963,Bicubic
IMF 8,10974.80222,11089949562.0,768.0,1024.0,615.3517453377352,1.2174197470936488e+16,6.13647589733163e+23,20.227768043604442,2204.613860320872,3.1859474964618317,224954.16041843695,64183508.07027204,Bicubic
IMF 9,6667.84309,4472259829.0,768.0,1024.0,391.17583069439064,1.6710155868963014e+16,1.0107574637749576e+24,7.931574247413603,957.9553385074944,0.3726983013427717,109513.74213261773,28252253.74406579,Bicubic
IMF 10,1989.029495,218845157.6,768.0,1024.0,220.4880899263311,129050453443332.56,1.2327943375145643e+20,1.7154024146211526,269.6857157028033,0.0,45994.16496617671,8621367.029889252,Bilinear
IMF 11,304.2572688,22128476.58,768.0,1024.0,20.348117123342774,4834118140845.218,2.6858607899779103e+18,0.0674007240973278,10.624840639913797,0.0,1553.227910327002,318653.58929853444,Gaussian
IMF 12,1.73e-11,8.220000000000002e-23,768.0,1024.0,7.042943267135737,612557009762.0507,1.0833620207847693e+17,0.015218310656543731,2.915461652849544,0.0,575.6665814687592,116732.14293607301,Gaussian
IMF 1,13515.6953,388847830.1,459.0,638.0,3965.8924387633306,3.573703707377844e+16,6.831111059019762e+23,1.3209255875614925,17771.685626993098,0.06405105033821935,23722553.87939209,852114160175.1136,Lanczos4
IMF 2,19493.86258,1127036113.0,459.0,638.0,3287.5450752729143,2.9523763211506776e+16,6.150562483806212e+23,-1.398002320883738,19408.588068638277,-0.002626809820199781,-67193893.46766265,865768916520.7468,Lanczos4
IMF 3,13502.46575,1029105247.0,459.0,638.0,2410.0512829006193,3454301370151570.5,1.5309652533766173e+22,0.1779895972862872,6162.510087665694,-0.004141564639555014,1397503.09883748,54961355853.005486,Lanczos4
IMF 4,9806.934204000001,498423947.0,459.0,638.0,2393.585615372908,4028943256056784.0,1.881402478939488e+22,1.158067789396786,7038.834916722666,0.08293729058233447,-4253517.170241685,142698752106.32254,Bicubic
IMF 5,6129.200358,302108544.2,459.0,638.0,2208.7628934005984,3616377470349621.0,2.6704039303589432e+22,4.55262055246587,6021.479392913084,1.0514478622475552,993121.4801394908,90463314676.246,Bicubic
IMF 6,5664.957171,482368254.4,459.0,638.0,1834.0516797698715,6100305357310342.0,6.53925749229862e+22,25.4245760678295,5606.27133367045,11.412855181003758,2555106.1361893723,38235092917.89196,Bicubic
IMF 7,5576.641568,1443991746.0,459.0,638.0,1197.5930789513934,2.091501884837064e+16,4.155127792887107e+23,50.78487206172926,4604.354115530959,35.840209998874194,566639.3403122609,2271881545.799963,Bicubic
IMF 8,3350.779601,816420094.7,459.0,638.0,615.3517453377352,1.2174197470936488e+16,6.13647589733163e+23,20.227768043604442,2204.613860320872,3.1859474964618317,224954.16041843695,64183508.07027204,Bicubic
IMF 9,483.5708198,25577936.93,459.0,638.0,198.7537672190313,47343353322892.94,5.039853876519215e+19,2.026186356047022,295.0485008267042,0.0,48052.82794445171,9138565.021014877,Bilinear
IMF 10,7.27e-12,1.4499999999999998e-23,459.0,638.0,7.755248188841825,1346794647872.0186,1.359658311565117e+18,0.03789662934500242,5.466652439174111,0.0,946.9978230683523,191089.9288627545,Gaussian
IMF 1,4926.201615,43412132.55,480.0,640.0,3546.370051362544,1.2834872302405964e+16,1.2269268661929587e+23,3.1611322045603267,14505.417549842869,0.4663416095698964,20452874.988310594,323728998477.7177,Bicubic
IMF 2,6903.459314,233861536.8,480.0,640.0,3287.5450752729143,2.9523763211506776e+16,6.150562483806212e+23,-1.398002320883738,19408.588068638277,-0.002626809820199781,-67193893.46766265,865768916520.7468,Lanczos4
IMF 3,7086.070449,244490946.7,480.0,640.0,2410.0512829006193,3454301370151570.5,1.5309652533766173e+22,0.1779895972862872,6162.510087665694,-0.004141564639555014,1397503.09883748,54961355853.005486,Lanczos4
IMF 4,5471.954124,223740267.7,480.0,640.0,2393.585615372908,4028943256056784.0,1.881402478939488e+22,1.158067789396786,7038.834916722666,0.08293729058233447,-4253517.170241685,142698752106.32254,Bicubic
IMF 5,5798.202797,379009556.4,480.0,640.0,2208.7628934005984,3616377470349621.0,2.6704039303589432e+22,4.55262055246587,6021.479392913084,1.0514478622475552,993121.4801394908,90463314676.246,Bicubic
IMF 6,5427.627447999998,743224200.2,480.0,640.0,1834.0516797698715,6100305357310342.0,6.53925749229862e+22,25.4245760678295,5606.27133367045,11.412855181003758,2555106.1361893723,38235092917.89196,Bicubic
IMF 7,5164.640498,2320491568.0,480.0,640.0,1334.5386199979,2.5045131162100708e+16,5.30013133329688e+23,58.53087114590864,5357.440615312704,41.125315041065626,174112.42286522733,513869061.5168829,Lanczos4
IMF 8,3212.666567,1502381123.0,480.0,640.0,615.3517453377352,1.2174197470936488e+16,6.13647589733163e+23,20.227768043604442,2204.613860320872,3.1859474964618317,224954.16041843695,64183508.07027204,Bicubic
IMF 9,1288.53463,310354682.6,480.0,640.0,198.7537672190313,47343353322892.94,5.039853876519215e+19,2.026186356047022,295.0485008267042,0.0,48052.82794445171,9138565.021014877,Bilinear
IMF 10,353.3609508,33731135.79,480.0,640.0,350.94401693255594,2298268290207002.5,3.108911938960945e+22,4.387474513186123,602.0800122622758,0.0,80725.99561232836,14790609.895740487,Bicubic
IMF 11,7.77e-12,1.6600000000000001e-23,480.0,640.0,20.348117123342774,4834118140845.218,2.6858607899779103e+18,0.0674007240973278,10.624840639913797,0.0,1553.227910327002,318653.58929853444,Gaussian
IMF 1,5914.068727000003,93061950.59,194.0,259.0,3965.8924387633306,3.573703707377844e+16,6.831111059019762e+23,1.3209255875614925,17771.685626993098,0.06405105033821935,23722553.87939209,852114160175.1136,Lanczos4
IMF 2,7139.1593569999995,199664130.6,194.0,259.0,3287.5450752729143,2.9523763211506776e+16,6.150562483806212e+23,-1.398002320883738,19408.588068638277,-0.002626809820199781,-67193893.46766265,865768916520.7468,Lanczos4
IMF 3,4354.10449,70874031.53,194.0,259.0,2871.540104939623,9865806389669984.0,8.091861450135822e+22,-0.13059971425730754,12852.742147659854,0.010942142167937749,-1651169.8337180838,165261777134.73566,Bicubic
IMF 4,4641.0569380000015,125540774.3,194.0,259.0,2393.585615372908,4028943256056784.0,1.881402478939488e+22,1.158067789396786,7038.834916722666,0.08293729058233447,-4253517.170241685,142698752106.32254,Bicubic
IMF 5,4542.725443,302313343.8,194.0,259.0,1754.7852077625066,196310063404687.25,2.598842047049302e+20,14.21091640161818,4162.737800801935,7.437499842088318,496472.8330823019,951634705.9173805,Bilinear
IMF 6,3717.5713119999996,630934296.9,194.0,259.0,1522.376853550507,5939226961175498.0,7.541620854292902e+22,42.02678318926053,5292.786694158729,22.712085534883105,249782.70694519387,1951064613.271659,Lanczos4
IMF 7,1752.780658,139945147.2,194.0,259.0,1197.5930789513934,2.091501884837064e+16,4.155127792887107e+23,50.78487206172926,4604.354115530959,35.840209998874194,566639.3403122609,2271881545.799963,Bicubic
IMF 8,332.94958010000005,3784275.355,194.0,259.0,40.72876349131032,2385628570720.1104,1.1280860173791537e+18,0.4247771112024841,61.35600203540996,0.0,9662.380967269992,1703690.806775011,Gaussian
IMF 9,3.3e-12,2.95e-24,194.0,259.0,38.87179430958075,1489478827843.077,3.814876564477822e+17,0.23077930220151724,30.216595440901127,0.0,4574.660412885892,863342.632923875,Gaussian
IMF 1,9870.037673,320070673.1,166.0,300.0,3965.8924387633306,3.573703707377844e+16,6.831111059019762e+23,1.3209255875614925,17771.685626993098,0.06405105033821935,23722553.87939209,852114160175.1136,Lanczos4
IMF 2,13969.040469999998,841007189.9,166.0,300.0,4351.084646056954,1.0378191806701309e+17,2.0271588594149692e+24,-1.9156359374795635,50072.83795003668,0.0009825532051601085,783100.1132940998,3284478666252.1504,Bicubic
IMF 3,12331.31737,865500093.1,166.0,300.0,2871.540104939623,9865806389669984.0,8.091861450135822e+22,-0.13059971425730754,12852.742147659854,0.010942142167937749,-1651169.8337180838,165261777134.73566,Bicubic
IMF 4,10616.98155,732168594.2,166.0,300.0,2835.470380986334,3404919718027668.5,1.262221437593294e+22,3.655587785097776,9254.097273464218,1.4548946451675617,-2006069.3279323904,34050145997.14694,Lanczos4
IMF 5,7026.419104000001,994603556.2,166.0,300.0,2208.7628934005984,3616377470349621.0,2.6704039303589432e+22,4.55262055246587,6021.479392913084,1.0514478622475552,993121.4801394908,90463314676.246,Bicubic
IMF 6,4740.30917,544152107.1,166.0,300.0,1522.376853550507,5939226961175498.0,7.541620854292902e+22,42.02678318926053,5292.786694158729,22.712085534883105,249782.70694519387,1951064613.271659,Lanczos4
IMF 7,1171.565028,38555547.99,166.0,300.0,91.2752765057168,426459239116.5055,3.850881649905074e+16,0.9312557789098528,151.40685163597294,0.0,27707.616712204283,5699416.477194347,Gaussian
IMF 8,4.23e-12,4.9100000000000004e-24,166.0,300.0,40.72876349131032,2385628570720.1104,1.1280860173791537e+18,0.4247771112024841,61.35600203540996,0.0,9662.380967269992,1703690.806775011,Gaussian
IMF 1,5932.816031,16206084.01,333.0,500.0,3965.8924387633306,3.573703707377844e+16,6.831111059019762e+23,1.3209255875614925,17771.685626993098,0.06405105033821935,23722553.87939209,852114160175.1136,Lanczos4
IMF 2,4862.205863,37063065.84,333.0,500.0,3287.5450752729143,2.9523763211506776e+16,6.150562483806212e+23,-1.398002320883738,19408.588068638277,-0.002626809820199781,-67193893.46766265,865768916520.7468,Lanczos4
IMF 3,4585.119781,71295514.42,333.0,500.0,2410.0512829006193,3454301370151570.5,1.5309652533766173e+22,0.1779895972862872,6162.510087665694,-0.004141564639555014,1397503.09883748,54961355853.005486,Lanczos4
IMF 4,4899.324025,149706608.2,333.0,500.0,2393.585615372908,4028943256056784.0,1.881402478939488e+22,1.158067789396786,7038.834916722666,0.08293729058233447,-4253517.170241685,142698752106.32254,Bicubic
IMF 5,5169.3003899999985,256877673.2,333.0,500.0,2208.7628934005984,3616377470349621.0,2.6704039303589432e+22,4.55262055246587,6021.479392913084,1.0514478622475552,993121.4801394908,90463314676.246,Bicubic
IMF 6,5257.4182009999995,521780661.6,333.0,500.0,1834.0516797698715,6100305357310342.0,6.53925749229862e+22,25.4245760678295,5606.27133367045,11.412855181003758,2555106.1361893723,38235092917.89196,Bicubic
IMF 7,4548.693264,1522551987.0,333.0,500.0,1065.975530217319,2.8542644447801256e+16,7.062708139523328e+23,54.588749363460884,4055.6872613839205,53.447255250920016,64145.53432663897,90260469.0189391,Bilinear
IMF 8,2820.178459,324284687.2,333.0,500.0,615.3517453377352,1.2174197470936488e+16,6.13647589733163e+23,20.227768043604442,2204.613860320872,3.1859474964618317,224954.16041843695,64183508.07027204,Bicubic
IMF 9,879.7881841,19579145.09,333.0,500.0,38.87179430958075,1489478827843.077,3.814876564477822e+17,0.23077930220151724,30.216595440901127,0.0,4574.660412885892,863342.632923875,Gaussian
IMF 10,5.2000000000000005e-12,7.36e-24,333.0,500.0,7.755248188841825,1346794647872.0186,1.359658311565117e+18,0.03789662934500242,5.466652439174111,0.0,946.9978230683523,191089.9288627545,Gaussian
IMF 1,4520.978919,47583896.76,209.0,420.0,3965.8924387633306,3.573703707377844e+16,6.831111059019762e+23,1.3209255875614925,17771.685626993098,0.06405105033821935,23722553.87939209,852114160175.1136,Lanczos4
IMF 2,4669.434423,66743727.32,209.0,420.0,3287.5450752729143,2.9523763211506776e+16,6.150562483806212e+23,-1.398002320883738,19408.588068638277,-0.002626809820199781,-67193893.46766265,865768916520.7468,Lanczos4
IMF 3,5005.540601,111763001.1,209.0,420.0,2871.540104939623,9865806389669984.0,8.091861450135822e+22,-0.13059971425730754,12852.742147659854,0.010942142167937749,-1651169.8337180838,165261777134.73566,Bicubic
IMF 4,5081.2830539999995,150629920.7,209.0,420.0,2393.585615372908,4028943256056784.0,1.881402478939488e+22,1.158067789396786,7038.834916722666,0.08293729058233447,-4253517.170241685,142698752106.32254,Bicubic
IMF 5,3955.478567,171233509.9,209.0,420.0,2208.7628934005984,3616377470349621.0,2.6704039303589432e+22,4.55262055246587,6021.479392913084,1.0514478622475552,993121.4801394908,90463314676.246,Bicubic
IMF 6,2726.433934,211868911.8,209.0,420.0,1834.0516797698715,6100305357310342.0,6.53925749229862e+22,25.4245760678295,5606.27133367045,11.412855181003758,2555106.1361893723,38235092917.89196,Bicubic
IMF 7,966.526914,30824058.26,209.0,420.0,1334.5386199979,2.5045131162100708e+16,5.30013133329688e+23,58.53087114590864,5357.440615312704,41.125315041065626,174112.42286522733,513869061.5168829,Lanczos4
IMF 8,2e-12,1.09e-24,209.0,420.0,40.72876349131032,2385628570720.1104,1.1280860173791537e+18,0.4247771112024841,61.35600203540996,0.0,9662.380967269992,1703690.806775011,Gaussian
IMF 1,3909.0855070000002,21497555.77,194.0,259.0,3965.8924387633306,3.573703707377844e+16,6.831111059019762e+23,1.3209255875614925,17771.685626993098,0.06405105033821935,23722553.87939209,852114160175.1136,Lanczos4
IMF 2,4112.412198,41672750.9,194.0,259.0,3287.5450752729143,2.9523763211506776e+16,6.150562483806212e+23,-1.398002320883738,19408.588068638277,-0.002626809820199781,-67193893.46766265,865768916520.7468,Lanczos4
IMF 3,3913.308182,69662643.18,194.0,259.0,2410.0512829006193,3454301370151570.5,1.5309652533766173e+22,0.1779895972862872,6162.510087665694,-0.004141564639555014,1397503.09883748,54961355853.005486,Lanczos4
IMF 4,4408.811001,137660489.4,194.0,259.0,2393.585615372908,4028943256056784.0,1.881402478939488e+22,1.158067789396786,7038.834916722666,0.08293729058233447,-4253517.170241685,142698752106.32254,Bicubic
IMF 5,3947.031216,318812985.3,194.0,259.0,2208.7628934005984,3616377470349621.0,2.6704039303589432e+22,4.55262055246587,6021.479392913084,1.0514478622475552,993121.4801394908,90463314676.246,Bicubic
IMF 6,2921.5240559999997,416104091.8,194.0,259.0,1834.0516797698715,6100305357310342.0,6.53925749229862e+22,25.4245760678295,5606.27133367045,11.412855181003758,2555106.1361893723,38235092917.89196,Bicubic
IMF 7,709.8377811,18561566.7,194.0,259.0,91.2752765057168,426459239116.5055,3.850881649905074e+16,0.9312557789098528,151.40685163597294,0.0,27707.616712204283,5699416.477194347,Gaussian
IMF 8,2.5099999999999996e-12,1.72e-24,194.0,259.0,40.72876349131032,2385628570720.1104,1.1280860173791537e+18,0.4247771112024841,61.35600203540996,0.0,9662.380967269992,1703690.806775011,Gaussian
IMF 1,547415.8915,10100000000000.0,960.0,1852.0,3546.370051362544,1.2834872302405964e+16,1.2269268661929587e+23,3.1611322045603267,14505.417549842869,0.4663416095698964,20452874.988310594,323728998477.7177,Bicubic
IMF 2,806480.434,22600000000000.0,960.0,1852.0,4351.084646056954,1.0378191806701309e+17,2.0271588594149692e+24,-1.9156359374795635,50072.83795003668,0.0009825532051601085,783100.1132940998,3284478666252.1504,Bicubic
IMF 3,628656.3807,12900000000000.0,960.0,1852.0,2871.540104939623,9865806389669984.0,8.091861450135822e+22,-0.13059971425730754,12852.742147659854,0.010942142167937749,-1651169.8337180838,165261777134.73566,Bicubic
IMF 4,450228.8676,6700000000000.0,960.0,1852.0,2393.585615372908,4028943256056784.0,1.881402478939488e+22,1.158067789396786,7038.834916722666,0.08293729058233447,-4253517.170241685,142698752106.32254,Bicubic
IMF 5,283367.2768,2590000000000.0,960.0,1852.0,2208.7628934005984,3616377470349621.0,2.6704039303589432e+22,4.55262055246587,6021.479392913084,1.0514478622475552,993121.4801394908,90463314676.246,Bicubic
IMF 6,321692.1331,3550000000000.0,960.0,1852.0,1834.0516797698715,6100305357310342.0,6.53925749229862e+22,25.4245760678295,5606.27133367045,11.412855181003758,2555106.1361893723,38235092917.89196,Bicubic
IMF 7,366482.4392,4930000000000.0,960.0,1852.0,1197.5930789513934,2.091501884837064e+16,4.155127792887107e+23,50.78487206172926,4604.354115530959,35.840209998874194,566639.3403122609,2271881545.799963,Bicubic
IMF 8,147294.6527,842000000000.0,960.0,1852.0,615.3517453377352,1.2174197470936488e+16,6.13647589733163e+23,20.227768043604442,2204.613860320872,3.1859474964618317,224954.16041843695,64183508.07027204,Bicubic
IMF 9,38064.04571000001,57394972537.0,960.0,1852.0,391.17583069439064,1.6710155868963014e+16,1.0107574637749576e+24,7.931574247413603,957.9553385074944,0.3726983013427717,109513.74213261773,28252253.74406579,Bicubic
IMF 10,1910.252425,166219213.8,960.0,1852.0,7.755248188841825,1346794647872.0186,1.359658311565117e+18,0.03789662934500242,5.466652439174111,0.0,946.9978230683523,191089.9288627545,Gaussian
IMF 11,1.17e-10,3.72e-21,960.0,1852.0,20.348117123342774,4834118140845.218,2.6858607899779103e+18,0.0674007240973278,10.624840639913797,0.0,1553.227910327002,318653.58929853444,Gaussian
IMF 1,9851.337370000001,416735122.2,194.0,259.0,3965.8924387633306,3.573703707377844e+16,6.831111059019762e+23,1.3209255875614925,17771.685626993098,0.06405105033821935,23722553.87939209,852114160175.1136,Lanczos4
IMF 2,13453.645919999999,972298613.0,194.0,259.0,3287.5450752729143,2.9523763211506776e+16,6.150562483806212e+23,-1.398002320883738,19408.588068638277,-0.002626809820199781,-67193893.46766265,865768916520.7468,Lanczos4
IMF 3,10518.991740000001,597035142.8,194.0,259.0,2410.0512829006193,3454301370151570.5,1.5309652533766173e+22,0.1779895972862872,6162.510087665694,-0.004141564639555014,1397503.09883748,54961355853.005486,Lanczos4
IMF 4,7659.020277,404048790.3,194.0,259.0,2835.470380986334,3404919718027668.5,1.262221437593294e+22,3.655587785097776,9254.097273464218,1.4548946451675617,-2006069.3279323904,34050145997.14694,Lanczos4
IMF 5,4652.261181,412530616.2,194.0,259.0,2208.7628934005984,3616377470349621.0,2.6704039303589432e+22,4.55262055246587,6021.479392913084,1.0514478622475552,993121.4801394908,90463314676.246,Bicubic
IMF 6,3164.568849,507334158.1,194.0,259.0,1834.0516797698715,6100305357310342.0,6.53925749229862e+22,25.4245760678295,5606.27133367045,11.412855181003758,2555106.1361893723,38235092917.89196,Bicubic
